"basketId","product_id","user_id"
"1004708","0030026a6ddb3b2d1d4bc225b4b4c4da","163b27a06a32c2fa565927170b59b5d4"
"26022534","0030e635639c898b323826589761cf23","197572fc8f1878d0a94195ac840dd947"
"17200558","003128f981470c3e5a2e7445e4a771cd","19cb50ca8ff9afe19ce39c5d9562f3bd"
"17300016","0036bb031e69d915cd384d1b3838b5d3","1b6e96ed99cb8d135efe220d761bbd67"
"26019863","003938452c98ff9ab28e9e7b4bfe97ab","1b9872e035e88fc720548cc74a815a46"
"17501048","003962cb74a8b43cf1034fed541a76f0","1bc9b2dad6aefbfbc011508e34c8adfc"
"1005115","003a31970fea14fffe92ac856b8a9b97","1bd843b2bc9b09595f3ed35d4f031506"
"1307350","003c0b8f6580c850bd2e32044d2ac307","1cdf413d3539b5e8c100bea1ec5a881f"
"1307340","003dbcabcf8e3231de657c7d9f9a5eba","20681391edaed7eccd918d4a74f8a570"
"41100055","004154251837f6ac124ad4374b3a8148","23af7ed42b446329e95c7645ba337f86"
"16700826","0042f1a9a7e0edd1400c6cd0fda065f8","248ffe10d632bebe4f7267f1f44844c9"
"30100041","0043c62d00db47eff6a6bc4cf6bfaeda","2666a61d9b5755651665549f80bb3450"
"22700205","0043d1a25ef08fb6f41b8fa6f91742ab","28a4a9aa9bd3640e1f9a9cf542cb25fd"
"10800182","0044d70d4e53450c0fbb8255446a797b","28e2041c0f17e12da80a0146305c9259"
"52000058","004552d98c5d3653af8b4dbe8def0048","2a86852b89b186bb8aed750efd95ce73"
"15200565","004636c889c7c3dad6631f136b7fa082","2c66c0b1075c04c7f6e113de9e3a89d9"
"4804194","004ffcbfa5aac82212a95bc972ea8a85","2cac9c1a43808ace14f1598744f4a28a"
"3701016","005030ef108f58b46b78116f754d8d38","2ed2d94955614ec3262ce7575ef997f9"
"1002544","005c6b24cc96dca3e2c01e824401030e","2f53681bf01c5cff02bada5809fe302e"
"1005014","0060b415594c5e1200324ef1a18493c4","31d436bafbad927dc79b130826dc3404"
"27800054","00636f9286f69c9f1bdabe76e670fb50","320388520e5f7afe7c97489ea2732796"
"2201037","006508eabcc19ae52ed87323124ad0e9","32ea836b21bcefba824d2b279bc42e53"
"3901174","006619bbed68b000c8ba3f8725d5409e","334fed5abcee3aa96c13f1432703e1fd"
"4600603","0067f97995b0c3a86739734dc87ee6b6","33e824e5fde35ad626278feba806c772"
"4100297","006baa9a5b8f95895f15273a35bc2664","35757a3cfd70b9aeab443c4dc1d8ad30"
"18100047","006c67546bfe73c33b83f6bd1ad58c36","36fbd29c230b156ac9b04a382bb20842"
"2300214","00716e5593e8eea55dbe7a29b72a70bc","385ec0e1c5bcf488115ca06b26ec9f8b"
"26400585","00738f5a17ec4450e88915357b085c1e","38827a4b81c4d81cffaec1accef6572c"
"1005161","0075c14603d80515e20908c156ceb47b","38a8b05798967480ac1ca6ce6c5cbd6a"
"21406939","007c63ae4b346920756b5adcad8095de","392c8818b71b14227a7c701e7d54a3a1"
"1800729","0081787b18cce4acc2d1adec4520d7ba","3bccb476c538a32e63766769dcc37f03"
"43200121","0082684bb4a60a862baaf7a60a5845ed","3c4abb94aa82c0be6a86af95be2ca5bf"
"44300043","0085dddda27567189f1dfd1eda7c286e","3c4d7fdb25ab947c7ac866ba940f9c32"
"1003317","008686d56f4c85b987a4c24a286834c1","3c9e98b59c61b1ccdba1108eca8c61d4"
"16700826","00878d953636afec00d3e85d55a12e7f","3cc4acd6cfe6acb5f129a560961f2ef6"
"10701060","008b0ec3de3638637099f97add750136","3cc8e80baa86a7befe2b24568cd0faf0"
"27400066","008b51e6be49ee039854b5e35c331b02","3ee932c2f695c34affbbeb9a299c8166"
"25600085","008cff0e5792219fae03e570f980b330","422ce018570adf9fa031a7838717be81"
"26100002","00905d58c87afcbce21420b3712cacaa","431af5c5638973ed6e431618f318a0a2"
"22700067","00917855135d67fb060dcd81863166a4","43f7616a8f37a874ee893f0dea3ba593"
"24400437","0091d85023824de2d33252310c952307","442bdd695caba6183fc44d6cfdd4f094"
"1307095","00929aaa7751a77220db9caa1ae6d3ab","449cc26294cc2d6e2e88a82cea3e42c0"
"31000152","0092a9e1c8a471753ed7ffa7eef5086e","44a575d55982c95a7f09b62c7702bddc"
"37900026","00989337a1916a0055eedd1fdb35eb53","45aba165580af1596b291956b7b7849c"
"1004856","009af1277432f1a05742df69cdf72d1e","4619eedf5b092b15ebc4d916f8c99646"
"12720378","009c09f439988bc06a93d6b8186dce73","4662682dade3cc1bfa04996c5225a849"
"16000004","009df2b0bc078648fc4f5898de8cabff","46a19a5b29624c9be39b41ab02b12b39"
"12300928","00a0db09dc7c94d512ec51900141ed69","46b44ab325f78e5bb3dc0bbef1082082"
"1004877","00a8c742ae1da97e9064205459977e6c","46dd28b3f7e33b789acf42d3093b7773"
"10301494","00a985c524adbb97a4211e4ce17aabec","47b6bc410befb9fa30a4c029dba944e5"
"50600046","00aa70fd749f3b9ce8ca4bc914a9e7b1","4893ad4ea28b2c5b3ddf4e82e79db9e6"
"12719892","00ab8a8b9fe219511dc3f178c6d79698","48efc7def11f9a644e1993a3d97361d2"
"22700324","00ae7076313576f94d9107599d79a978","490c854539b21598cfbbac518ca25788"
"16700690","00b264091d1c8df03976c3f3b176b35c","4c41d73f1d29f1cd1e725ec445a82f23"
"6500912","00b4155166f994ba9da3cf001eb80505","4e0e24ed6b791dca50eacced49d5e2d1"
"13102283","00b782074a5ec523bf31951b4935d572","4ea5df5937187bd3176aee08d4782104"
"1600557","00ba6d766f0b1d7b78a5ce3e1e033263","4f25ec76e8c86ded17aa0c58f236df0f"
"17300072","00baba5b58e274d0332a0c8a0a66f877","526807e2a25ea0db271efcc9fc646db1"
"1004237","00bb62ea3729537a687c3fddcd123662","52b088042a61c6a03ba2027a6dd929cc"
"15200567","00bc6e6d4ceb98ec7ed058b0a243a8b9","533b3a42bf5005c302539e093b445d3d"
"12708937","00be617b58175bf207fd35910d5097a4","539b6ae3b5f2999db7e44c8d4dc2069f"
"4804295","00c1e6d55fe174bfbb179257255e49bb","5476fc5a4a6fd7f746b9e0461a585ec8"
"17301495","00c3e35b00dd00ab864d4a94c1b97e66","5616f75d22507069b5383854a1d8c414"
"1004990","00c407e056c74eb8040a1233ca6da16f","56a9c159fffe93bdef88ffbf6e729712"
"17800132","00c744ca2f3b0e76ce227b146095d3f9","56b6eede1b10925212f054a7ba614796"
"5701331","00c794371af4dc7c5b6ba3ef913556bb","5705e410d27f391e55c6a495b06d1618"
"1307338","00cc15e0cef551848c797ab75ba904b1","570eb70ff97166b85ea96be3bfb65fef"
"1004767","00cf06147ed4880ec5fbba2adbb20e1d","57f06135a2656bfab535243f705fc8f6"
"38900011","00d2add85b1f5aba6bb3d5d977314e25","587547bf360f33a6466aac68caecdde3"
"32900064","00d2fa6f2a87633084c8e0400d41a65a","589621a1ce8b9302b75d6920dfd7dd01"
"2701305","00d363b8c14bb9a6c73febc4c42acf47","5a77d3e9231351d3a4ea54c3fe824e79"
"44300009","00d51a45854ebce28acda79f414388ee","5b540c6a8886384d1772215e6a189804"
"4804151","00d62b338366db4c4aec8547ea8f928e","5cc1fbd02e6b7cd1113dd836fbbbcc13"
"29900072","00d62d0388b0786d730a1aaed91c0ae0","5e35d686648f9f99fd1f90161d3db93c"
"1004184","00d93a09990b319a7c946ed7a8c67656","5e718c3c3061694c7b7e31d183f88a45"
"1003316","00dc8a1b2de45a7fca5921544e5f351d","616309b2eeb7bd9c05b0fdfbab28e6c6"
"21408240","00ddaddbe03b7103d80daee96892363f","61f5df1a634167ff48d76d79d21226de"
"2701419","00de606a5dda99c2499f94ef18282977","6279364f420b1e08eb33a498db5fa6bc"
"10800076","00de7f393d962717eeeb2d7131a40dba","655f4f1277487bf6c86c673de5e576a1"
"6700582","00df6fc5f33cc3f7ceec4ec6337d9cd7","660e4e077b40d477e2ffdb2da6349b79"
"1005116","00e040fed5fb843e28740181ddca3521","68652e69a77dec3f573ef0135541f6b5"
"24400437","00e2784f846618842151d40ec730ece0","688bb6776d5f885e4b46d4c4bac240c2"
"1307115","00e32638060f6356e6f00749dc466b5c","693343dbec3bbc6b1641ee705715a12f"
"2200958","00e41fb1706dc56cc3bbdd2c1d6df362","6aaa688f88ee9cc7f9b90d5f7cca7d84"
"1004241","00e437f5e55fc5a62e4ef2f84f41b5fb","6acc5385a15c441abe050fc7abda50bf"
"1307322","00e4ded51458037ecda216453eb79d3c","6b1070bfaad94d225e6cab57b47e2326"
"13200605","00e62bcf9337ca4c5d5b4c5c8188f8d2","6b2ef099439c81743bd02edd480829d5"
"41100058","00e928700d549c4173b1bf631ca30abf","6cd042e0832c40d2eebf82b2521a8487"
"1004237","00efb9a8ce0cf3b2f37892ab003edc10","6d55b4560e6c8ec28f8ba8099b442400"
"1004840","00f179926ae5965cd6ff548d765d8a61","6dade60d28a0f5b8ae7e8d67321b4141"
"12720155","00f2fa1c4397392f20e5627e3220accd","6e9b8e9f9c3fad22d6f81b2628750018"
"17300072","00f42e56821b1779fbf397fe72639054","6f8b40e5fdbd4a4b4dbaadc56f4bf681"
"18100030","00f8c37377b038c9c791128d2f928111","717bebcdcbf23f37f3fba2a88f397678"
"2700598","00faa46f36261af8bbf3a4d37fa4841b","72ce629a45d8ae96d22c2946aaf876f2"
"5100851","00fd6afd95fe066db8433832180a5369","73b62c771f1f1e0760f88376d4a2b150"
"17301611","00fefaf41156bb4b0d850fb27da97897","74541fbb7526dabecd0fc96b1192b9a7"
"44300026","00ffe57f0110d73fd84d162252b2c784","74c286ab8cc161142213780711964b06"
"5700662","0103208eb1ea5a1a7359c0251a65e37a","76e5f3bca2b1f5c510c41563c2ea31a4"
"12301394","0103863bf3441460142ec23c74388e4c","77d6cd89498a8cd9762daa48e8e8b797"
"1307255","0105b5323d24fc655f73052694dbbb3a","77e0a2e2281e2a533eb62268371a4bc6"
"1003461","01078a94cb29913dfda1a962fd4e3400","7ad12bd39f33737cb4f634c8c44af118"
"13600340","01084e8138d03dc691daa19aa6c12471","7af8bc059cb4c4c55038a142b99da13b"
"4100297","010951987d78f9d52fbf50a43b690ba1","7bf845014243c08bdcea071d6981303e"
"52000038","010a3a47c14f1295796c08419f32cef6","7d373e92dd3086b4c37e9868fc8999c1"
"7100133","010c38887e6a41a5acfea2687515b254","7e0516b486e92ed3f3afdd6d1276cfbd"
"22700202","010c79af51e82f60de174b6da6060c0a","7e7c1cf8c1a7ae4149f5a2fc2b1b65b4"
"1004834","010c988805cc0a13b9ba455ffc6c8510","8141dd1e051afe7d72079570fe72d5f1"
"1004833","010f24a605e8431fc68562e597f80d63","851f75e1a1ffe3612cde92428a7e9701"
"5800506","0110573bc9195aa810a4384f189f48f5","866c923cde750dfc8cfbcf9d5ced0ee4"
"15100337","0110986ff84d644fee920efb18577292","8b57ae2e81c35f05e114c1461ae84b6c"
"1005234","0111ab6fb41da433e0f17d3f4ec2c8f5","8bc183d9b9efac18f96f680940191c45"
"15100148","0112c32bab2fb9a2147b92cdd5f1d3e7","8d2cc82dae0f2b1bb8667a2eedcd8c71"
"1307012","011377a7487fef47fc9e73fa5f7322a6","8dfb9fff0eac6a63f34ed7707068e988"
"21408240","0116f3b947377cccf0135f8071b54d74","8f20ece0099d6e5c22c1fd0c24a1e681"
"24400437","01175f0c6182b4410c669417d7e8268f","8f6564e0a606d34b05edf1206e3b8bd7"
"36600031","011967a30ceeaa86acb72e79664544ad","8f7822e4f4fb685c89d972cba79a8b9e"
"1307065","011ae9863bd5b15e528a16dd8ceb4772","934c19eeef04da89928f995df85cf3f8"
"22700007","011bb8a6af5178b33871a83c4f297d32","94b11d37cd61cb2994a194d11f89682b"
"26404402","011be89e68e286ac07f51c22ecbb04aa","95a3ac562ffc17755618fb67ce57ef9a"
"15800155","011c2759ca1a29c74ecd8bfa48d0ac14","96d0aa18ee946b81f6b78e07830194a2"
"1307519","01217a683550744160a91eaa46a92305","96e147852028a3ce1d25c86f03032023"
"12708937","0124d1581f26143e988b8e1a4b7adab7","97258e1c1f77f32358eccd1c9ee5954d"
"50600085","0127db1f4effcf8f5b88d80588bc5624","9bca65d60b3dffad98eafa3c50101fad"
"1003316","0129d1e9b29d3fe6833cc922374cd252","9dfcc502727549f99c9f73dbd28b35e9"
"30000218","012dd0e1c1f14325ee35f06748329355","9e5f9798a71d8f5ec3020a5500d70430"
"1004322","0130c4375ccbe30dbfa676abd076a056","9e8993ba2665307b71bd1641c2e1cb3d"
"22700084","013298e0648d412de0d65690045493bc","9f19c80b64945cd7abd1fb91ff5157a7"
"1004767","0134eb6b933b7ebc0f9e24ae5abefaa0","a06d94b5d758fbc36c8f679d98ae1fc5"
"12710321","0135900191d4383219257d6fde585ccf","a1605a83a0e36258d7eb2da55bb5ff4c"
"27800061","01365901d8f2247976a7e5d4c98c52c0","a2acf58dde7a492ea0fa65b16c530a78"
"17601982","0138b665025e0b24bfa6206d97b0f117","a590fdd68e210fa5f42764a2493f6223"
"5000088","013b5dd7d319685753e2c12292975615","a6d8302831afb228546eccf6cb3b3b48"
"4804295","013c4b7963865454407e0c79047636c3","a6da63180c0d5fdbf5834fb3d3a8dc72"
"1600587","013cc658e88b36989b48b2bd5f7add59","a73c5464692d3bc09d64e3edefae9015"
"17301421","013e6676e0e3529e5909ff54370daddf","a961e198a1d400e99c02e8f4520f763c"
"1004720","013ee64977aaa6b2b25475095162e0e9","aa5824451a9437648ed4dcdac530566d"
"4600603","013fef6ee8c8f3ff998e8f0a950a0495","aaea7e9a2d2432c24a03eb74cc430c8a"
"1004856","0141015d2469c1c5f9d7d377d1cdb44a","aaf46bd4e1ad43275a5a20bd485e7661"
"1005116","0141f5b2fc5389a8b247ae23b58482ef","ab26376d360f4caa7f34418cff3c9971"
"4600541","01422266d7a3131403364787ef9dab11","aed838b04abeb2fb94566d0a073bd718"
"41100050","0142fd5bd2e0923cf2dbc73d471dda34","b0015e09bb4b6e47c52844fab5fb6638"
"1306571","014a8a503291921f7b004a5215bb3c36","b2c9b1bf57d5e980f6ec3975c65e40ed"
"5700352","014d94f219fbff1166b9cf700eee36b2","b33573ec19214ad9a1bc30a97938e450"
"53900036","014fcf6bd5cd4c7ee29fb3bb618c445e","b53bb01fd133da16d7c7d9b602a3aac7"
"1003869","01503fbd89d42654631476b292b8bc8c","b6a3c8559ca50f11853e81dcc7674f2f"
"38900011","0152cb427657428c06633fce6d721da4","b6d2145b6b5de5dcc494c151af5fdce9"
"13100745","0152f69b6cf919bcdaf117aa8c43e5a2","b6f424d6007b27912d37816a7d74ffaf"
"1005161","01545847403c0f1e69d76654d66be35c","b7c13491fd2aecd9308c75bb4de979d8"
"5100797","015527ec9502daa03dfd0e22ef1d1288","ba7ae7b528a2b8359ff63e3014da964c"
"16700384","01586bfbe1d5449887f1cac4ad1fbd02","bacd3fc37792ceefcb45e0e90c9ffe42"
"29900072","01593b27eef404f592e6a3f1174493bf","bace01b0aa7c98f2a7fce9db19555eb9"
"1305977","015dfd6612249811b2e147c1f3be048f","bbdf651cbace0c9efc7fd3184235aa74"
"2702611","015e04445dedbd5da301ef29cbb03f83","bd3001c423ef9a9092b0a5158f1ccdf6"
"1004779","015e652da4f31f2f7a051a6de66094c0","be062ffc58427d6c959180b68a67471d"
"24400436","015ec57b45a4c3efc70288eb133d623a","bfb0780e4148d65b5490d6195da4bcb0"
"5701331","015f06d7b83e5a6f7d1765fb5d8bdfa6","c087e490266509059177cb1ec7d802ba"
"16900083","01604238fbc11ce379e537a76b26bc94","c209709f857255c80d07a0be8c630b0d"
"26204072","0160785b697a5ea87d52949bd097ce05","c573caf2e2c12c731885273e03dc5471"
"12701967","0160814e8c847c018da9cf3e01c271be","c6b7dcd3718d1ad87f069d32a8566ce2"
"16700384","0164201c7c8b81dc5779e015e2d7be59","c836c92436fdcd6e5475ef442481385c"
"5801483","016711f78a6a87696645db0a6a834826","c9aa56428d8b5bba23a9c7a435b09645"
"13200605","0167ff78aa8cd40d5432d3daae646c7a","cd3f977fbad60553fce0f193593802bb"
"17300136","016809bbae76f284266dcffcbb12480b","cee6fa72fb403ef9554b41581108084b"
"45601414","0168e1b28d8e55a515928cf656eff0a4","d31233132950973bd0df88d4523ed465"
"12708306","016becd5c493d3b3872aaa7294accf52","d3857f98166ef23ca95d44cbe9b1828c"
"1004740","016cae136d358dcdacbd7ac9f1864c09","d40aaaf342e2e82da754042ef4f0dcca"
"12300231","016f3b29107ed03252e477b08445cec4","d7104510a89e6fb895b8104650173787"
"1004748","017066298c485af1e19e55363f5dc362","d73c3cf4a0922ece1176bd40eb76ac50"
"12300394","017457b0013d01d5a5a4a020ed1f14b9","d74dfc7a1504f45d7880c12e7f8fe142"
"42900023","0174eb125f49a617bd9c6277e5aa76a9","d7dca5075c207d22e930c7ab977c80e5"
"34800573","0176300ac9900e260f35fbddd71c6d92","da6c70612a3d7484427e8442ff96056c"
"1306895","017692475c1c954ff597feda05131d73","dbedaa0402e0dfa8b90fb9557424c5fc"
"12705258","0176bf7839ab4e611dc01cdc3ef6f4e4","de94076bba3c66ffaaa867d14a663cbe"
"21400135","017e3ffa31fcd2f8061fa66a9e486381","df1710893e1797d2c3d83b8840ddb0e4"
"26402378","017e8dcb2e1a468d46e6e80fd694c5ec","dff41d762e4e7b68b73af7203a429072"
"13200605","0182796b487918d688ba48cf3a0d1bf4","e1d387b30e693029c1e3d9ffe5df61e0"
"57300036","0182db9fc95fd36e324e8a4c40c0819a","e2c44993145bac31c5c48b620e3f40f0"
"40900007","01847cb3f55acfd629641e58e38e561e","e36a621e869b643b15983fa8085eb541"
"21405259","01849445c151d94a1f0cfff03c9ed154","e3cf594a99e810f58af53ed4820f25e5"
"17300435","0185e6719ca5c224fc53853997fa3f68","e57a935f49ffd73b93c18eaaa04efa84"
"5701331","0185f302dc17abf603edfe7929a0120a","e5ab9d9cc98f8d5befc51f952a44c87b"
"1004775","01880e9ca075037ac0520fb94c07a79a","e6ad2d9078cb28e4ac6ecef8432e74c7"
"1303355","01886ce599b5837b3e1966cdafacd080","e6fe68d7c7867dac3659cb4a8e06880c"
"15100252","018ca97302e4293050cc41413194bb19","e7897290aea0805ab175017e3f60c3e7"
"21407128","018e4943e4cc9ed099f6fc1a7b65b07d","e8085241eb1297eaa9bfa9453ea0b1ca"
"5100855","019003324f0a201dd2c8962beaf94b6d","e81d67dee583b417c53676f8926bd9cf"
"5801550","0192191cc1bc83262d6667c54c2e048f","e90a1b194724309bbaa6228c398d1748"
"4804420","0193fc18d9a6e9b9b0b3a41768fefa12","ec99f30f38afadbfbae32d5883734ded"
"1304315","01948c8dbac93beb665f136bccd530d8","ed5340f0e2a52fffa065298aeb875e60"
"5801656","0198a991deae439205851e71a7b0bdf7","f02249d034341b86c6bf3dd4ccc2bd2c"
"26400273","019d8b8866a5555ac955b45ffd35e039","f3795e38cc5b655e26e94d1cc21263fa"
"41100033","01a0f7d0d081d619be810e512be45f97","f4118facd33f966e80b9fabbf0ca2547"
"34600119","01a184b7d8422cd95e9cf2a8cff32b5e","f422964d43fc7ecdc3e51443af0705f9"
"12705151","01a2ad2b54cd734f78cb817da7752d8b","f4dc0a81a11d3d270ccf5a9c4b5b187b"
"15700204","01a5038835acf17f141c7247956b72d6","f794c59a46dc4872d97d173c1b51525a"
"1004258","01a52711e989a817ab8100ddcf8d2940","f807403776737da279aba36583afa4df"
"4600355","01a630ec9b9f9387e5a91c1f83bd209b","f90f55ee274a4ae21510b386134b09cd"
"1002528","01a88bd2633c52bcc66348307cb3ae15","f9d4a283e4f19a47b64f95a3235d0a5c"
"1004849","01a900ffd5609ad754c38f9dcbce8c6d","fa30145b07cad8e972bea351a65216f4"
"1004767","01a9707790aab6855a6438b92c4c396b","fb258014c67a0f16e4da53fa45e90db5"
"12704750","01a977e282d5884149e79181506c0941","fcad3faa5c09b2baf9164b8fd20098b5"
"18100030","01aa9c122bda45bcbf7edd32fbc36d23","fd03997c82649affc061d275ddf1f3d9"
"4804056","01aace6e8152ecaf9eb47678521069c6","ffe254cc039740e17dd15a5305035928"
"4100249","01af6a4592d74b6d41ceeede0bd8b417","e90a1b194724309bbaa6228c398d1748"
"47300163","01b0238705b6ae8e35c6fea837e6ae4a","ec99f30f38afadbfbae32d5883734ded"
"1005239","01b154ceb5457897eb28b9e549f28219","ed5340f0e2a52fffa065298aeb875e60"
"2701659","01b25153516d822621a92f9ce0b03e17","f02249d034341b86c6bf3dd4ccc2bd2c"
"41100033","01b660ebc1a0c293ccf9b117fa6dd8bb","f3795e38cc5b655e26e94d1cc21263fa"
"28715829","01b8234bc0c131e61acb47932d0bc25f","f4118facd33f966e80b9fabbf0ca2547"
"25300505","01b864cf36d60d972e2e29d8c5084d64","f422964d43fc7ecdc3e51443af0705f9"
"1004870","01bacce2c74317ed2524bcaabae2e9d4","f4dc0a81a11d3d270ccf5a9c4b5b187b"
"15700165","01bc2a3c12d6e588aecb54ffad194c13","f794c59a46dc4872d97d173c1b51525a"
"42200085","01bd9be7c04525d23a4a901b4abbf56c","f807403776737da279aba36583afa4df"
"15800070","01c2e91674406ebaca6a1bbf7f61c3f0","f90f55ee274a4ae21510b386134b09cd"
"40900007","01c3486b189d16ad1b35270d5881e5a4","f9d4a283e4f19a47b64f95a3235d0a5c"
"12703015","01c666c82f414c762ad21bffa56e8b49","fa30145b07cad8e972bea351a65216f4"
"16800592","01c69d0fbb0d9d8f42ac171ac1238233","fb258014c67a0f16e4da53fa45e90db5"
"3900776","01c96f284d6c40f92f25142a59328511","fcad3faa5c09b2baf9164b8fd20098b5"
"1307519","01c9a70868bec5b748c67fcc26ce5895","fd03997c82649affc061d275ddf1f3d9"
"14701857","01caf54032309b518a584331b8a673f6","ffe254cc039740e17dd15a5305035928"
"1005116","01cb96c64e8e35f29826a58963f6ecc5","a73c5464692d3bc09d64e3edefae9015"
"1005008","01cda14e6051f3dcf61bb80abf210b79","a961e198a1d400e99c02e8f4520f763c"
"5701221","01cdc6fbdb39fc792bb4c40164ce2331","aa5824451a9437648ed4dcdac530566d"
"42900023","01cf56cd6138b926a4802d16fc304149","aaea7e9a2d2432c24a03eb74cc430c8a"
"1307445","01cf7c4cffff8db0a1cbe612bd2d50a4","aaf46bd4e1ad43275a5a20bd485e7661"
"16700656","01cf8c7364048b4b6ed0fe400667054d","ab26376d360f4caa7f34418cff3c9971"
"16000004","01cfc3d9c29504c2d370933e53f002b4","aed838b04abeb2fb94566d0a073bd718"
"10300835","01d15932271068f9fd1f369b8449cac1","b0015e09bb4b6e47c52844fab5fb6638"
"57300037","01d40fca05c4227b987ee069be837b49","b2c9b1bf57d5e980f6ec3975c65e40ed"
"13300159","01d4157fd9738ea81038316ae4cfc192","b33573ec19214ad9a1bc30a97938e450"
"30000218","01da7f08d8327e0b4fab7edaa0c417a4","b53bb01fd133da16d7c7d9b602a3aac7"
"2701646","01e20e6604216c8adb31d463214ba00c","b6a3c8559ca50f11853e81dcc7674f2f"
"53900036","01e25be2c25019945382e057a8292e72","b6d2145b6b5de5dcc494c151af5fdce9"
"30000054","01e66dc5bf4d5a186d856506a4f0fea2","b6f424d6007b27912d37816a7d74ffaf"
"15900065","01ea398598302b06869909ac5bfa5bcf","b7c13491fd2aecd9308c75bb4de979d8"
"49800000","01ea47d0dff23faa8d07ba3f353d2af0","ba7ae7b528a2b8359ff63e3014da964c"
"21405232","01ebdb7ca76a3c581c0d5229ed80be7c","bacd3fc37792ceefcb45e0e90c9ffe42"
"29100071","01ece5f98b5fe510881404f92229a49f","bace01b0aa7c98f2a7fce9db19555eb9"
"39700019","01ecf875ab885ebcae3dd2b1ccc4715f","bbdf651cbace0c9efc7fd3184235aa74"
"26400273","01ef0716b68c8493434ad32430c24e18","bd3001c423ef9a9092b0a5158f1ccdf6"
"9200640","01f1608fbd6fc5b04308ff6157326e6d","be062ffc58427d6c959180b68a67471d"
"4804671","01f2d77d8a63937c77c7128ce4bd2ada","bfb0780e4148d65b5490d6195da4bcb0"
"1003898","01f3a99b81f49109d42540d84bcb8e07","c087e490266509059177cb1ec7d802ba"
"17301457","01f76c07f91a533acd46cc6ab989be23","c209709f857255c80d07a0be8c630b0d"
"34600044","01fc56750f0d3444c4a1746ecf19dee0","c573caf2e2c12c731885273e03dc5471"
"16000004","01fd8a430d3bea327b7c71e651391001","c6b7dcd3718d1ad87f069d32a8566ce2"
"40900003","01ff1ff8aa5dec93e9938b989393a4ca","c836c92436fdcd6e5475ef442481385c"
"15800070","02032c15ca85744c99aa99583e824a90","c9aa56428d8b5bba23a9c7a435b09645"
"1002532","02034d6c9c4814a08a3a0f5a6ad84332","cd3f977fbad60553fce0f193593802bb"
"1307444","02044dc95cf33aaf55e03bde1b042539","cee6fa72fb403ef9554b41581108084b"
"1004785","02064a5bc5d3656476e9dab151c69989","d31233132950973bd0df88d4523ed465"
"1002974","02090f97a28b3d10d19a09f045f6df34","d3857f98166ef23ca95d44cbe9b1828c"
"1005123","020a80cb704bf65f38761fcedf2af192","d40aaaf342e2e82da754042ef4f0dcca"
"4600355","0210b75f6f4de09dfc17a66803290f8a","d7104510a89e6fb895b8104650173787"
"2201037","021426c19c264227de3c34e3f5e2f4ee","d73c3cf4a0922ece1176bd40eb76ac50"
"27800061","0214e4741dab5812bb31a61af1dc3de5","d74dfc7a1504f45d7880c12e7f8fe142"
"26400180","021c41b063949bf529b79289c58e0a8b","d7dca5075c207d22e930c7ab977c80e5"
"26800025","021d39ee869e87d5288f4e731df4a90e","f3795e38cc5b655e26e94d1cc21263fa"
"1004877","021f04378f9692f8747f926f38bb8281","f4118facd33f966e80b9fabbf0ca2547"
"16700794","022649cdc8ef07dddfa3de3409647e00","f422964d43fc7ecdc3e51443af0705f9"
